Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
MQTT,Device-1-brokerA-brokerA,1,0,545,545.0,545,545,10269.0,0.17511164228077697,0.0,540,540,540,540,540,540,540,540,540,540,540
MQTT,Device-10-brokerB-brokerB,1,0,554,554.0,554,554,10270.0,0.17511164228077697,0.0,550,550,550,550,550,550,550,550,550,550,550
MQTT,Device-100-brokerD-brokerD,1,0,1542,1542.0,1542,1542,10271.0,0.17511164228077697,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
MQTT,Device-101-brokerE-brokerE,1,0,591,591.0,591,591,10271.0,0.17511164228077697,0.0,590,590,590,590,590,590,590,590,590,590,590
MQTT,Device-102-brokerF-brokerF,1,0,518,518.0,518,518,10271.0,0.17511164228077697,0.0,520,520,520,520,520,520,520,520,520,520,520
MQTT,Device-103-brokerG-brokerG,1,0,518,518.0,518,518,10271.0,0.17511164228077697,0.0,520,520,520,520,520,520,520,520,520,520,520
MQTT,Device-104-brokerH-brokerH,1,0,517,517.0,517,517,10271.0,0.17511164228077697,0.0,520,520,520,520,520,520,520,520,520,520,520
MQTT,Device-105-brokerA-brokerA,1,0,591,591.0,591,591,10271.0,0.17511164228077697,0.0,590,590,590,590,590,590,590,590,590,590,590
MQTT,Device-106-brokerB-brokerB,1,0,594,594.0,594,594,10271.0,0.17511164228077697,0.0,590,590,590,590,590,590,590,590,590,590,590
MQTT,Device-107-brokerC-brokerC,1,0,593,593.0,593,593,10271.0,0.17511164228077697,0.0,590,590,590,590,590,590,590,590,590,590,590
MQTT,Device-108-brokerD-brokerD,1,0,593,593.0,593,593,10271.0,0.17511164228077697,0.0,590,590,590,590,590,590,590,590,590,590,590
MQTT,Device-109-brokerE-brokerE,1,0,592,592.0,592,592,10271.0,0.17511164228077697,0.0,590,590,590,590,590,590,590,590,590,590,590
MQTT,Device-11-brokerC-brokerC,1,0,488,488.0,488,488,10270.0,0.17511164228077697,0.0,490,490,490,490,490,490,490,490,490,490,490
MQTT,Device-110-brokerF-brokerF,1,0,587,587.0,587,587,10271.0,0.17511164228077697,0.0,590,590,590,590,590,590,590,590,590,590,590
MQTT,Device-111-brokerG-brokerG,1,0,588,588.0,588,588,10271.0,0.17511164228077697,0.0,590,590,590,590,590,590,590,590,590,590,590
MQTT,Device-112-brokerH-brokerH,1,0,1338,1338.0,1338,1338,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-113-brokerA-brokerA,1,0,1346,1346.0,1346,1346,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-114-brokerB-brokerB,1,0,495,495.0,495,495,10271.0,0.17511164228077697,0.0,500,500,500,500,500,500,500,500,500,500,500
MQTT,Device-115-brokerC-brokerC,1,0,1338,1338.0,1338,1338,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-116-brokerD-brokerD,1,0,425,425.0,425,425,10271.0,0.17511164228077697,0.0,420,420,420,420,420,420,420,420,420,420,420
MQTT,Device-117-brokerE-brokerE,1,0,1561,1561.0,1561,1561,10271.0,0.17511164228077697,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
MQTT,Device-118-brokerF-brokerF,1,0,1310,1310.0,1310,1310,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-119-brokerG-brokerG,1,0,1338,1338.0,1338,1338,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-12-brokerD-brokerD,1,0,435,435.0,435,435,10270.0,0.17511164228077697,0.0,440,440,440,440,440,440,440,440,440,440,440
MQTT,Device-120-brokerH-brokerH,1,0,1563,1563.0,1563,1563,10271.0,0.17511164228077697,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
MQTT,Device-121-brokerA-brokerA,1,0,429,429.0,429,429,10271.0,0.17511164228077697,0.0,430,430,430,430,430,430,430,430,430,430,430
MQTT,Device-122-brokerB-brokerB,1,0,425,425.0,425,425,10271.0,0.17511164228077697,0.0,420,420,420,420,420,420,420,420,420,420,420
MQTT,Device-123-brokerC-brokerC,1,0,378,378.0,378,378,10271.0,0.17511164228077697,0.0,380,380,380,380,380,380,380,380,380,380,380
MQTT,Device-124-brokerD-brokerD,1,0,1437,1437.0,1437,1437,10271.0,0.17511164228077697,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
MQTT,Device-125-brokerE-brokerE,1,0,434,434.0,434,434,10271.0,0.17511164228077697,0.0,430,430,430,430,430,430,430,430,430,430,430
MQTT,Device-126-brokerF-brokerF,1,0,1318,1318.0,1318,1318,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-127-brokerG-brokerG,1,0,427,427.0,427,427,10271.0,0.17511164228077697,0.0,430,430,430,430,430,430,430,430,430,430,430
MQTT,Device-128-brokerH-brokerH,1,0,432,432.0,432,432,10271.0,0.17511164228077697,0.0,430,430,430,430,430,430,430,430,430,430,430
MQTT,Device-129-brokerA-brokerA,1,0,493,493.0,493,493,10271.0,0.17511164228077697,0.0,490,490,490,490,490,490,490,490,490,490,490
MQTT,Device-13-brokerE-brokerE,1,0,1550,1550.0,1550,1550,10270.0,0.17511164228077697,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
MQTT,Device-130-brokerB-brokerB,1,0,1337,1337.0,1337,1337,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-131-brokerC-brokerC,1,0,428,428.0,428,428,10271.0,0.17511164228077697,0.0,430,430,430,430,430,430,430,430,430,430,430
MQTT,Device-132-brokerD-brokerD,1,0,378,378.0,378,378,10271.0,0.17511164228077697,0.0,380,380,380,380,380,380,380,380,380,380,380
MQTT,Device-133-brokerE-brokerE,1,0,368,368.0,368,368,10271.0,0.17511164228077697,0.0,370,370,370,370,370,370,370,370,370,370,370
MQTT,Device-134-brokerF-brokerF,1,0,1344,1344.0,1344,1344,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-135-brokerG-brokerG,1,0,1494,1494.0,1494,1494,10271.0,0.17511164228077697,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
MQTT,Device-136-brokerH-brokerH,1,0,424,424.0,424,424,10271.0,0.17511164228077697,0.0,420,420,420,420,420,420,420,420,420,420,420
MQTT,Device-137-brokerA-brokerA,1,0,1308,1308.0,1308,1308,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-138-brokerB-brokerB,1,0,408,408.0,408,408,10271.0,0.17511164228077697,0.0,410,410,410,410,410,410,410,410,410,410,410
MQTT,Device-139-brokerC-brokerC,1,0,431,431.0,431,431,10271.0,0.17511164228077697,0.0,430,430,430,430,430,430,430,430,430,430,430
MQTT,Device-14-brokerF-brokerF,1,0,481,481.0,481,481,10270.0,0.17511164228077697,0.0,480,480,480,480,480,480,480,480,480,480,480
MQTT,Device-140-brokerD-brokerD,1,0,1396,1396.0,1396,1396,10271.0,0.17511164228077697,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
MQTT,Device-141-brokerE-brokerE,1,0,1594,1594.0,1594,1594,10271.0,0.17511164228077697,0.0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
MQTT,Device-142-brokerF-brokerF,1,0,1438,1438.0,1438,1438,10271.0,0.17511164228077697,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
MQTT,Device-143-brokerG-brokerG,1,0,1343,1343.0,1343,1343,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-144-brokerH-brokerH,1,0,1306,1306.0,1306,1306,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-145-brokerA-brokerA,1,0,1344,1344.0,1344,1344,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-146-brokerB-brokerB,1,0,370,370.0,370,370,10271.0,0.17511164228077697,0.0,370,370,370,370,370,370,370,370,370,370,370
MQTT,Device-147-brokerC-brokerC,1,0,432,432.0,432,432,10271.0,0.17511164228077697,0.0,430,430,430,430,430,430,430,430,430,430,430
MQTT,Device-148-brokerD-brokerD,1,0,1341,1341.0,1341,1341,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-149-brokerE-brokerE,1,0,1305,1305.0,1305,1305,10271.0,0.17511164228077697,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
MQTT,Device-15-brokerG-brokerG,1,0,551,551.0,551,551,10270.0,0.17511164228077697,0.0,550,550,550,550,550,550,550,550,550,550,550
